Gene	P1_1	P1_2	P1_3	P1_4	P1_5	P1_6	P2_1	P2_2	P2_3	P2_4	P2_5	P2_6	HYB_1_P1	HYB_2_P1	HYB_3_P1	HYB_4_P1	HYB_5_P1	HYB_6_P1	HYB_1_P2	HYB_2_P2	HYB_3_P2	HYB_4_P2	HYB_5_P2	HYB_6_P2	pos_start	pos_end	P_est.mean	P_p_value	H_est.mean	H_p_value	H_P_est	H_P_p_value	P_qvalue	H_qvalue	P_H_qvalue	Direction_parent	Direction_hybrid	P_H_ratio	Regulatory_class	Direction	trans_reg_diff	perc_cis
CG9038	384.155198700275	320.089959195489	306.134463675968	336.246217230056	266.152422165269	292.369164798753	330.315771714197	307.098411845362	348.675602972541	306.102179512646	319.219111573973	260.794200508584	337.182126818413	267.756413500801	317.191795305561	242.566466032233	313.240156175479	333.993827537149	343.038463187685	249.285468215237	275.331022979901	303.290146654572	222.118740002221	308.565969327356	0	0	0.0174181075752754	0.594718806967933	0.0627769444781604	0.0633572980851294	-0.0453445761557136	0.332267061503456	1	0.764419961207431	0.424372179588611	Ambig	Ambig	0.277460263796927	Conserved/Ambiguous	NA	-0.045358836902885	58.0538131563955
CG9044	258.771210235602	197.620757416345	195.118669156112	181.247960960439	198.426136167857	167.068094170716	255.105411385426	249.517459624356	298.166520298949	290.905617409182	283.161138838042	262.22320982644	271.853089747345	288.981007253913	236.20665607861	259.489707848435	183.902285238507	154.150997324838	268.563007364043	332.380624286983	382.277783972094	394.277190650943	436.443840004364	611.197977706109	0	0	-0.313224476758572	0	-0.553211913435798	0	0.239990314305886	2.28791150862748e-06	0	0	1.01616249887689e-05	Ambig	Ambig	0.566192573137568	Conserved/Ambiguous	NA	0.239987436677226	69.744373007488
CG9053	257.437338017893	296.431136124518	255.672738894215	288.746751599045	272.093324445744	258.955545964609	264.252617371357	247.118253281814	250.101425496659	251.828743428844	277.858495788641	285.087358912124	193.879722920587	240.001175515962	296.945510498823	259.489707848435	260.696646107334	231.226495987257	225.683199465582	259.672362724205	184.312502986545	264.689582534899	237.706020002377	272.962203635738	0	0	0.0330976098266562	0.350568252042751	0.0253981259331456	0.494119789575895	0.00768811189256808	0.88284794188729	1	1	0.91712203273353	Ambig	Ambig	1.30315165432984	Conserved/Ambiguous	NA	0.0076994838935106	76.7370395208733
CG9060	645.594153371295	720.898255927231	674.505054582766	682.492321961378	717.66099548135	736.491848469239	744.989109743096	652.584125171393	725.049735153181	701.212794202729	820.849144047359	810.962787882858	661.719923881135	597.553947203007	602.889369800642	738.981559307501	626.480312350958	693.679487961771	749.268222225733	695.921932100871	696.291677949171	788.554381301887	771.570360007716	872.292259444641	0	0	-0.0644021356920696	0.00278165363858762	-0.153918035933139	0	0.0895044196051754	0.0035254796716957	0.039436372598275	0	0.0081281129141667	Ambig	P2	0.418418382885586	Conserved/Ambiguous	NA	0.0895159002410694	63.2278466807482
CG9062	260.105082453311	249.113489982576	267.447141343291	254.997131282273	289.916031287168	214.404054185752	229.696505868949	250.717062795627	250.101425496659	231.204837716999	255.587394981154	240.788070058611	231.812712187659	236.735853400098	233.957068877861	262.310248151136	212.19494450597	247.283891541927	268.563007364043	209.469039264192	241.199077982392	253.660849929278	237.706020002377	267.028242687135	0	0	0.052003285238117	0.155903278331291	-0.0367277598569417	0.321376700569963	0.0887691426190457	0.0891006155881904	1	1	0.141016383579383	Ambig	Ambig	1.4159122538558	Conserved/Ambiguous	NA	0.0887310450950587	29.2747566589634
CG9065	133.387221770929	126.644288203432	191.754554170662	142.498396893035	181.791609782527	136.438943572751	112.815540493156	146.351586895055	93.6862017332762	134.59812148783	135.74766206468	170.052108824776	189.664946335357	168.164088966966	188.965324862888	208.719982399829	185.923189471897	231.226495987257	112.841599732791	166.190312143491	200.240743985382	176.459721689933	138.337110001383	225.490516046914	0	0	0.140004930616132	0.00391279676073955	0.139865470638437	0.00108437353861417	9.57025270677801e-05	0.998753679150413	0.0543780813027684	0.0172121617415739	0.999429425888675	Ambig	Ambig	1.00099710083596	Conserved/Ambiguous	NA	0.000139459977695017	99.9003892383781
CG9066	773.645886271387	990.887178031252	856.167263797077	832.490634480362	811.527251512851	885.460899104793	709.416642020028	792.937696210094	799.184033916034	725.093106079602	785.851699921309	647.341220988431	821.881434119881	747.758764532724	737.864601845561	722.058317491299	830.591639923367	953.809295947435	821.486846054719	761.705597324336	687.189825949835	606.580293309144	672.201450006722	753.613040472581	0	0	0.143899169894567	6.81592217820282e-11	0.112238852155397	8.51727918796558e-08	0.0316503493211714	0.281910347829977	1.67655476103736e-09	1.94508832841208e-06	0.371774769897937	P1	Ambig	1.28207984250708	Cis	NA	0.03166031773917	77.9982624205775
CG9088	453.516554021158	496.835284490389	487.796672890279	456.244867245243	319.620542689542	441.338215434307	591.519320423577	591.404363436575	562.117210399657	565.529203993222	618.28817956022	623.76256724382	663.82731217375	708.574899142363	452.167027350481	428.722126010459	501.184249880767	221.592058654454	715.415742305895	649.180906810514	691.740751949503	942.956637780578	1011.22479001011	1062.17900979994	0	0	-0.291086168339418	0	-0.533244707797496	0	0.242151259443504	7.09119985175554e-11	0	0	4.75641024070134e-10	P2	Ambig	0.545877275635261	Conserved/Ambiguous	NA	0.242158539458078	68.7699864147897
CG9089	533.548887083715	555.286494430435	511.345477788431	587.493390699355	611.912934888899	587.522797833684	731.776478874528	761.748013757049	722.605747281878	744.631543069771	868.572931491973	801.674227316799	571.102227298686	468.573723626401	670.376985823101	504.876714183369	553.727759948912	552.374407080669	722.186238289863	782.479386342272	862.400476937045	755.468183485024	650.768940006508	750.646059998279	0	0	-0.312769500941102	0	-0.30908575275444	0	-0.00369483689349292	0.906247570349336	0	0	0.93403495229733	P2	P2	1.0119182076619	Cis	NA	-0.00368374818666201	98.8222163044741
CG9091	170.735643866789	180.920411719189	181.662209214311	131.248523454111	203.178857992236	192.128308296323	79.2757852114072	100.766666386759	79.0222745054591	62.9571858572109	68.9343596422201	57.1603727142103	82.1881434119881	120.816918286947	112.479360037433	138.206474832319	121.254254003411	122.036206215497	101.557439759512	69.2459633931215	50.0601859963456	90.9870439963715	74.0395800007404	86.0424337547435	0	0	0.860792752149723	2.98647951546957e-11	0.389845912584813	4.65603770688151e-11	0.471005522439283	6.67617289332987e-09	1.40714446908246e-09	1.73510012507653e-09	4.09712021130078e-08	P1	Ambig	2.20803328792745	Conserved/Ambiguous	NA	0.47094683956491	45.2891722904522
CG9096	768.31039740055	733.423515200098	785.520849102622	772.491309472768	750.930048252008	697.509293162738	766.332590376936	690.971426652063	769.8561794604	665.392326387419	645.861923417108	623.76256724382	678.579030222056	581.22733662369	512.905881770695	552.825899329275	491.079728713816	555.585886191603	672.535934407435	661.29895040431	541.560193960466	601.065927006333	695.582370006956	652.73570434633	0	0	0.0798426718033584	0.000208236529530392	-0.125913581781683	9.08107751218523e-08	0.205784072207152	6.96007818110823e-11	0.00335148887794462	2.06825289898169e-06	4.75641024070134e-10	P1	Ambig	0.634106906289067	Conserved/Ambiguous	NA	0.205756253585041	37.9635313059029
CG9099	261.43895467102	254.680271881628	277.539486299642	252.497159406957	257.835158972604	285.407994208306	305.923222418379	293.902776961381	296.537195051413	297.418429739238	340.429683771579	342.962236285262	269.74570145473	213.878598589054	209.211609669626	214.361063005229	250.592124940383	256.91832887473	309.185983267848	315.069133438703	314.013893977077	289.504230897546	272.777400002728	326.367852173165	0	0	-0.166369704968337	9.89052507671673e-07	-0.255664978614379	0	0.0892705521711698	0.0698271027927717	2.04165522753059e-05	0	0.113926403784346	P2	P2	0.650733259870033	Cis	NA	0.089295273646042	74.1143296768492
CG9102	725.626486433853	773.782683968225	837.6646313771	633.742870392708	709.343732288685	842.301641444025	500.047260564261	537.422220729383	461.91370767624	473.264362650758	585.41179265393	520.873896358241	906.176965824484	698.778932794773	647.881113815615	637.442108410287	666.898397018762	1451.58855814222	622.885630525007	661.29895040431	559.763897959137	595.551560703523	693.633960006936	818.886610907214	0	0	0.384438160829757	6.11101033629341e-11	0.236811365896857	6.56581681246497e-11	0.147610775772726	3.05403861999211e-06	1.67655476103736e-09	1.73510012507653e-09	1.32809349867684e-05	P1	P1	1.62339404349873	Cis_+_Trans,opposing	Opposing	0.1476267949329	61.5993389901076
CG9104	226.758277010579	165.611761496796	240.534221459689	218.747539090185	199.614316623952	200.481713004859	202.254887911154	217.128174000041	170.264488367432	194.298901180013	208.924136146421	192.91625791046	204.416664383663	208.980615415259	236.20665607861	222.82268391333	187.944093705287	183.054309323245	191.830719545745	176.57720665246	154.731483988705	215.060285809605	196.789410001968	154.282984663678	0	0	0.0540927229334179	0.182988376616779	0.132312648629377	0.00142890344664735	-0.0781982297323245	0.17675973831376	1	0.0223312717912428	0.250529614725492	Ambig	P1	0.408825032933456	Conserved/Ambiguous	NA	-0.0782199256959591	62.8466397911965
CG9107	548.221481478517	487.093416167048	386.873223326773	349.996062544296	292.292392199358	382.864382474557	510.210822770851	580.607934895137	501.017513617086	516.6831115178	538.748533819197	523.731914993952	566.887450713456	705.3095770265	494.909184164706	479.491851459066	299.093826541748	122.036206215497	595.803646589137	605.902179689813	880.604180935716	851.969593784206	830.0226600083	1160.08936545189	0	0	-0.259037260601181	0	-0.612946453854778	0	0.3539040526866	7.00324142352354e-11	0	0	4.75641024070134e-10	Ambig	Ambig	0.42260993431337	Conserved/Ambiguous	NA	0.353909193253597	63.3958601460258
CG9113	726.960358651562	839.192371282086	938.588080940606	888.740001674981	792.516364215332	799.142383783257	645.386200118507	764.147220099591	708.756482677829	746.802480513123	791.15434297071	672.348884050899	710.189854611282	875.106327051398	895.335705897968	688.211833858894	771.985417155052	754.697591069519	828.257342038687	872.49913875333	748.62732694535	703.081703608326	855.351990008553	688.339470037948	0	0	0.141194173952565	6.81707710814012e-11	-0.000133194063244441	0.992516612366124	0.141335771461767	1.43532475165525e-06	1.67655476103736e-09	1	6.60294030388216e-06	P1	Ambig	1060.0635682496	Trans	NA	0.141327368015809	0.0941563226434847
CG9114	261.43895467102	229.629753335894	237.170106474239	228.747426591451	259.023339428699	213.011820067663	241.892780516858	189.537301060809	157.22988638715	197.555307345041	187.713563948815	176.482650755124	128.55068584952	244.899158689757	179.966976059893	355.388078140249	183.902285238507	141.305080881101	103.814271754168	157.534566719351	136.527779990033	190.245637446959	222.118740002221	136.481101817869	0	0	0.216823790319788	3.64668952715485e-08	0.264939058886398	5.82450640483719e-11	-0.0480770691243088	0.410618813893674	8.25357668184542e-07	1.73510012507653e-09	0.502944286334363	P1	P1	0.818391184867758	Cis	NA	-0.04811526856661	84.630377430629
CG9124	827.000774979758	668.013827886237	676.187112075491	627.492940704417	415.863159633232	630.682055494452	587.45389554094	606.999204663097	573.522487132404	796.734041710221	1056.28649544079	1120.34330519852	1654.29980970284	1093.88290881425	1052.80680995037	970.265864128933	784.110842555393	732.21723729298	595.803646589137	903.659822280235	1497.2546538907	1400.64904091384	1398.95838001399	1566.56569043119	0	0	-0.209388942126855	0	-0.157815681102379	0	-0.0515586755876971	0.0622834352764778	0	0	0.103328323919137	P1	Ambig	1.32679427458808	Cis	NA	-0.051573261024476	75.3696348524312
CG9125	258.771210235602	246.33009903305	312.862693646869	283.746807848412	294.668753111548	245.033204783716	385.199007629786	477.442062165836	340.528976734865	404.879833185167	347.853384040741	425.844776720867	240.242265358119	316.736245238752	368.932300922781	293.33619148084	343.553719676332	314.724952871544	306.929151273192	231.973977366957	318.564819976745	270.203948837709	331.229700003312	356.03765691618	0	0	-0.372229292491843	0	0.0338770246001017	0.305028444101527	-0.406174863042218	0	0	1	0	P2	Ambig	10.9876619002345	Trans	NA	-0.406106317091945	7.6996152785741
CG9131	394.826176441949	361.840823438378	524.801937730232	381.245710985751	321.996903601731	414.885767190611	398.411638498354	549.418252442092	405.701986636274	494.973737084279	462.390473907815	388.69053445663	628.001711199294	680.819661157524	611.887718603636	521.799955999571	476.933399080084	398.223409755831	758.295550204356	619.751372368437	664.435195951496	628.637758520385	736.498980007365	1204.59407256641	0	0	-0.117770741931626	2.63378578198026e-05	-0.329353866077448	0	0.211577996110844	2.94768594405465e-09	0.000471496658184622	0	1.85516064308801e-08	Ambig	Ambig	0.357581173508776	Conserved/Ambiguous	NA	0.211583124145822	60.8858096284945
CG9132	262.77282688873	286.689267801177	322.955038603219	291.246723474361	270.905143989649	316.037144806271	261.20354870938	317.8948403868	312.015784902998	282.221867635773	222.711008074865	226.497976880058	299.249137551341	225.307225994576	254.203353684599	273.592409361937	295.052018074967	321.147911093412	306.929151273192	254.478915469721	207.067132984884	212.3031026582	245.499660002455	287.797106007245	0	0	0.0759371356100744	0.0277497280097285	0.097116379769105	0.00623100221356894	-0.0211570647115395	0.6669055552692	0.341802144908454	0.088835708901317	0.739949974676029	Ambig	Ambig	0.781918928512529	Conserved/Ambiguous	NA	-0.0211792441590306	82.096341812359
