gene	RNA_P1_1	RNA_P1_3	RNA_P1_5	RNA_P2_1	RNA_P2_3	RNA_P2_5	RNA_HYB_P1_1	RNA_HYB_P1_3	RNA_HYB_P1_5	RNA_HYB_P2_1	RNA_HYB_P2_3	RNA_HYB_P2_5
CG9226	246.426032698839	147.019380730527	97.6025652250672	277.354371176006	262.916486864178	321.67763480994	191.071433060889	194.147007035133	94.6250482463239	242.091884395862	351.029341923228	416.075773715775
CG9231	233.788800252745	198.674838825037	278.454377259751	210.978966108244	259.106102996581	157.155485708673	306.719932018795	345.150234729125	418.342318562695	284.194820812534	273.596398851928	130.704431533751
CG9233	252.744648921886	186.754348495535	169.369157302322	282.095471537989	211.476304651621	260.28877320499	291.635345198199	172.575117364562	149.407970915248	273.669086708366	407.813500175515	509.747282981629
CG9238	72.6640865650423	91.390425859517	91.8612378588868	69.9312303392494	78.112869285734	124.005500442	113.134401154474	97.0735035175663	117.036243883611	144.728843932309	149.703689937847	145.953281879355
CG9239	350.683200379117	421.190658309078	200.946457816315	431.440132940454	483.918751184791	537.766427659365	492.763169472819	361.329151982052	263.954081950272	384.189294802129	614.301348365649	858.292433738299
CG9258	412.289708553827	361.588206661567	223.911767281037	512.038839094165	577.273155940912	562.321972301346	472.650387045357	415.258876158478	263.954081950272	618.386878619866	751.099547791613	906.217391967341
CG9267	219.571913750889	290.065264684554	176.545816510048	209.793691017748	193.376981280537	263.972104901287	467.622191438491	369.418610608516	139.447439520898	242.091884395862	402.651303970761	370.329222678962
CG9273	437.564173446015	357.614709885067	299.984354882927	285.651296809476	294.352153771851	392.888714271683	1020.7237081937	463.795627917261	465.654842685857	202.620381505233	547.192797703855	614.31082820863
CG9286	1138.93057420425	1049.0031489962	1119.55883640518	668.495151039605	724.925530810288	617.571947745801	1086.09025108295	1229.59771122251	1451.7474507265	655.226947984453	614.301348365649	485.784803867108
CG9288	810.362530605797	687.414942334628	829.621804413071	829.692563347027	815.422147665711	925.744033002652	714.003776174901	609.40588319361	722.138526090367	757.852855500091	727.869664870222	705.803930282256
CG9298	164.284021799226	150.992877507028	99.0378970666123	280.910196447493	298.162537639448	303.260976328455	206.156019881485	156.396200111635	74.7039854576242	221.040416187526	366.515930537488	368.150815486732
CG9304	469.157254561251	528.475071274598	607.14536897358	532.188515632593	541.074509198743	596.699734800118	467.622191438491	364.025638190874	500.516702566082	463.132300583389	464.597658427801	546.780205249526
CG9305	492.852065397678	468.872619627087	266.97172252739	574.85841889044	565.842004338122	660.544150869266	774.342123457287	515.028865884865	378.500192985296	489.446635843809	939.51970926511	858.292433738299
CG9312	107.416475791802	47.6819613180089	60.2839373448944	23.7055018099151	43.819414477363	81.0332973185345	160.902259419696	175.271603573384	119.526376732199	60.5229710989656	49.0408639451568	104.563545227001
CG9331	230.629492141221	200.661587213287	292.807695675202	602.119745971843	601.088055113392	628.621942834692	309.234029822228	755.01613846996	560.279890932181	1439.39413874496	1220.85940242417	1067.4195241923
CG9346	499.170681620725	415.230413144327	479.400835076065	581.970069433415	480.108367317194	493.566447303801	429.910724387	420.65184857612	410.871920016933	492.078069369851	415.556794482645	394.291701793483
CG9350	390.174551773162	445.031638968083	427.728888780442	485.962787103259	449.62529637642	610.205284353207	462.593995831626	528.511296928972	448.223912745745	573.652508677152	593.652563546635	396.470108985712
CG9353	565.51615196272	452.978632521084	496.624817174607	448.033984207395	464.866831846807	414.988704449465	434.938919993866	366.722124399695	468.144975534445	463.132300583389	449.111069813541	444.395067214754
CG9364	641.339546639286	808.606594017901	953.06034278595	355.582527148726	358.176083554097	384.294273646989	530.47463652431	463.795627917261	542.848960992069	528.918138734438	495.570835656322	448.751881599212
CG9373	631.861622304715	605.958258416363	754.984548652726	682.718452125554	622.997762352074	631.07749729889	527.960538720877	647.156690117108	834.194504276803	647.332647406328	542.030601499102	551.137019633984
CG9384	240.107416475792	305.959251790557	218.170439914856	421.957932216488	640.144489756259	550.044199980356	175.986846240292	194.147007035133	229.092222070047	794.692924864679	588.490367341882	618.667642593089
CG9388	699.786746702472	667.547458452124	688.959283941651	599.749195790851	561.079024503626	594.24418033592	729.088362995497	690.300469458249	712.177994696017	531.54957226048	712.383076255962	492.320025443796
CG9418	157.965405576179	154.966374283529	157.886502569962	158.826862126431	133.363435365887	152.244376780277	206.156019881485	151.003227693992	164.348768006773	173.674612718771	123.89270891408	121.990802764834
CG9424	200.616065081747	166.886864613031	185.157807559319	176.605988483867	141.93679906798	201.355466064237	196.099628667754	156.396200111635	154.388236612423	178.937479770855	221.974436804394	148.131689071585
CG9425	1311.11286628228	1424.49859437552	1331.98794895386	860.509715699917	906.871360488034	829.977408898929	1483.31770402532	1464.19201138996	1875.07003498637	794.692924864679	699.477585744079	806.010661124799
CG9426	222.731221862412	154.966374283529	160.757166253052	176.605988483867	184.803617578444	142.422158923485	208.670117684918	183.361062199847	144.427705218073	226.30328323961	185.839063371121	274.479306220877
CG9433	748.756022431088	741.057148817388	888.470409916421	808.357611718104	837.331854904393	787.005205775464	895.018818022059	760.409110887602	757.000385970592	831.532994229266	650.436721798922	660.057379245443
CG9437	303.293578706263	319.86649050831	355.962296703186	296.318772623938	283.87359813596	304.488753560554	221.240606702082	369.418610608516	311.266606073434	321.034890177122	294.245183670941	222.197533607377
CG9461	148.487481241608	139.072387177526	129.17986573906	151.715211583456	169.562082108057	144.877713387683	80.451129709848	172.575117364562	89.644782549149	121.045942197931	103.243924095067	117.633988380376
CG9480	69.5047784535187	71.5229419770133	107.649888115883	146.974111221473	157.178334538367	120.322168745703	115.648498957906	64.7156690117108	79.6842511547991	84.2058728333434	108.40612029982	87.1362876891674
CG9491	481.794487007345	500.660593839093	332.996987238465	699.312303392494	672.532752630832	698.605245064335	570.700201379234	388.294014070265	276.404746193209	797.32435839072	738.194057279729	1004.24571561765
CG9493	255.90395703341	262.250787249049	159.321834411507	372.176378415666	410.568861733553	380.610941950692	419.854333173269	226.504841540988	151.898103763836	328.929190755248	487.827541349192	544.601798057296
CG9503	353.842508490641	341.720722779064	384.668933534088	106.674758144618	272.44244653317	439.544249091445	422.368430976702	420.65184857612	318.737004619196	413.135063588591	312.312870387578	235.267976760752
CG9515	80.5623568438512	53.64220648276	28.7066368309021	78.2281559727197	77.1602733188348	76.1221883901385	82.9652275132807	59.3226965940683	54.7829226689244	97.3630404635533	67.1085506617936	143.774874687126
CG9523	104.257167680278	111.257909742021	68.8959283941651	114.971683778088	107.643344259609	95.7666241037226	105.592107744175	97.0735035175663	69.7237197604492	136.834543354183	98.0817278903137	156.845317840501
CG9526	118.474054182134	154.966374283529	67.46059655262	193.199839750808	219.097072386815	189.077693743247	115.648498957906	129.431338023422	54.7829226689244	189.463213875023	291.664085568564	344.188336372211
CG9527	439.143827501777	423.177406697329	275.58371357666	270.242720633032	289.589173937355	246.783223651901	437.453017797298	506.939407258402	356.088997348008	328.929190755248	392.326911561255	544.601798057296
CG9528	270.120843535266	152.979625895279	111.955883640518	259.57524481857	266.726870731775	272.56654552598	344.431399070287	164.485658738098	134.467173823723	239.46045086982	353.610440025605	420.432588100233
CG9533	578.153384408814	536.4220648276	492.318821649971	595.008095428868	572.510176106416	583.194185247029	404.769746352673	469.188600334904	552.809492386419	655.226947984453	508.476326168205	612.132421016401
CG9537	598.688887133718	530.461819662849	294.243027516747	847.471689704464	847.810410540284	729.299675866811	837.194568543105	469.188600334904	308.776473224847	736.801387291755	751.099547791613	1163.26944065039
CG9548	514.967222178343	578.143780980858	536.81410873787	373.361653506162	389.611750461771	290.983204007465	706.461482764602	1000.3963834727	761.980651667767	526.286705208396	376.840322946995	481.42798948265
CG9554	66.3454703419951	103.310916189019	111.955883640518	90.0809068776772	93.3544047561211	142.422158923485	168.444552829994	80.8945862646385	74.7039854576242	115.783075145847	201.325651985381	222.197533607377
CG9559	126.372324460943	174.833858166033	134.92119310524	87.7103566966857	106.69074829271	115.411059817307	105.592107744175	86.2875586822811	154.388236612423	89.4687398854274	72.2707468665469	82.7794733047091
CG9575	167.44332991075	174.833858166033	157.886502569962	251.2783191851	200.045153048831	224.683233474118	145.817672599099	124.038365605779	124.506642429374	226.30328323961	237.461025418654	196.056647300627
CG9576	139.009556907037	154.966374283529	241.135749379578	165.938512669405	201.950344982629	149.788822316079	196.099628667754	134.824310441064	164.348768006773	121.045942197931	134.217101323587	121.990802764834
CG9578	524.445146512914	496.687097062593	556.908754519501	538.114891085072	442.957124608126	492.338670071702	472.650387045357	525.814810720151	560.279890932181	607.861144515698	516.219620475335	431.324624061379
CG9579	63.1861622304715	39.7349677650074	60.2839373448944	45.0404534388386	38.1038386759678	66.2999705333464	60.338347282386	70.1086414293534	54.7829226689244	52.6286705208396	46.4597658427802	21.7840719222919
CG9581	88.4606271226601	83.4434323065155	122.003206531334	39.1140779863599	35.2460507752702	42.9722031234653	60.338347282386	70.1086414293534	64.7434540632743	31.5772023125038	12.9054905118834	30.4977006912086
CG9586	268.541189479504	337.747226002563	249.747740428848	315.28317407187	306.735901341541	362.194283469207	424.882528780135	428.741307202584	356.088997348008	310.509156072954	554.936092010985	524.996133327234
CG9590	230.629492141221	182.780851719034	192.334466767044	158.826862126431	148.604970836274	198.899911600039	311.748127625661	204.932951870418	273.914613344622	194.726080927107	221.974436804394	174.272575378335
CG9593	164.284021799226	107.28441296552	109.085219957428	161.197412307422	168.609486141158	162.066594637069	145.817672599099	129.431338023422	189.250096492648	178.937479770855	180.676867166367	128.526024341522
CG9596	786.66771976937	691.388439111129	671.73530184311	689.830102668528	631.571126054166	585.649739711227	950.328969697579	1057.02259385794	806.803042942341	926.264601166778	691.734291436949	745.015259742382
CG9609	349.103546323355	367.548451826318	360.268292227822	182.532363936346	179.088041777049	181.711030350653	419.854333173269	337.060776102661	390.950857228233	218.408982661485	221.974436804394	180.807796955022
CG9620	82.142010899613	71.5229419770133	109.085219957428	87.7103566966857	89.5440208885244	116.638837049406	115.648498957906	67.4121552205321	97.1151810949114	73.6801387291755	82.5951392760536	82.7794733047091
CG9630	268.541189479504	166.886864613031	189.463803083954	301.059872985921	280.063214268363	329.044298202534	201.12782427462	285.827538135056	313.756738922021	242.091884395862	314.893968489954	248.338419914127
CG9633	404.391438275018	492.713600286092	459.306189294434	573.673143799945	640.144489756259	469.010902661821	357.00188808745	479.974545170189	587.671352266643	523.655271682354	371.678126742241	442.216660022525
CG9638	145.328173130085	178.807354942533	147.839179679146	213.349516289236	187.661405479141	220.999901777821	191.071433060889	248.076731211558	174.309299401123	157.886011562519	247.785417828161	139.418060302668
CG9643	249.585340810363	194.701342048536	183.722475717774	402.993530768556	326.740416646424	374.472055790197	281.578953984468	210.32592428806	99.6053139434989	510.498104052144	397.489107766008	518.460911750546
CG9653	774.030487323276	822.513832735653	852.587113877793	871.177191514379	904.966168554236	724.388566938415	558.12971236207	814.338835064028	941.270216766064	578.915375729236	707.220880051209	792.940217971424
CG9656	131.111286628228	180.794103330784	163.627829936142	100.748382692139	93.3544047561211	108.044396424713	236.325193522678	196.843493243954	258.973816253097	57.8915375729236	103.243924095067	113.277173995918
CG9660	271.700497591028	178.807354942533	155.015838886871	301.059872985921	390.56434642867	299.577644632158	387.171061728643	253.469703629201	134.467173823723	215.777549135443	283.920791261434	531.531354903921
