gene	ATAC_P1_1	ATAC_P1_2	ATAC_P1_3	ATAC_P2_1	ATAC_P2_2	ATAC_P2_3	ATAC_P1_1.1	ATAC_P1_2.1	ATAC_P1_3.1	ATAC_P2_1.1	ATAC_P2_2.1	ATAC_P2_3.1
CG10391	167.48092784434	173.259067224518	197.80120205669	111.691909038109	160.530966288497	122.585167960834	188.454269898217	315.574466904561	304.697871969972	253.296999837757	246.237086916767	237.16722473779
CG10413	104.940581370821	100.533039006819	123.763880616477	189.876245364786	149.738968554817	180.046965442475	54.5989006247171	95.3659103283015	75.3373859266415	165.553594665201	201.914411271749	152.910447528312
CG10415	480.182660211938	468.441181755178	572.407947851205	502.613590671492	499.129895182722	528.648536831097	560.079045118066	497.6366593495	450.350151428146	468.516672902519	379.205113851821	321.424001947268
CG10424	206.701145124344	218.178084653097	268.52341955182	206.630031720502	230.67895155742	111.092808464506	144.422898426671	213.272854006929	220.989665384815	271.50789525093	254.444989813992	209.08163233463
CG10425	305.28169126057	280.209108721134	327.090255914974	173.122459009069	287.336939659243	317.955279398413	181.40925046277	221.942482218593	202.57385993608	246.674856051149	234.746022860651	224.684739225275
CG1044	373.122067096252	370.047143578292	361.346330014178	335.075727114328	300.826936826343	325.616852395965	251.859444817243	277.428102773241	286.282066521238	312.89629391723	295.48450430012	330.785866081654
CG10440	1061.06587830497	832.071322843673	802.255154710376	837.68931778582	965.883797164403	1018.98920867443	947.555114067671	820.146828823393	798.5762908224	941.999953644994	853.621901311459	806.680626246298
CG10444	1432.06793365635	1424.57455273493	1236.53377151641	1144.84206764062	1201.95874758866	1087.9433656524	1271.62600809825	1201.6104701366	1248.92644225055	971.79960068473	960.324638975391	931.505481371451
CG10460	311.641726495165	346.518134449036	461.904483015065	256.891390787651	306.222935693184	203.031684435131	308.219600300822	327.711946400891	303.023707838269	357.595764476834	298.767665459011	246.529088872176
CG10467	68.9003817081147	53.4750207483081	54.1466977697086	184.29164991288	179.416962322438	252.83190891922	52.8376457658553	65.8891744086447	77.0115500583446	362.56237231679	305.333987776791	290.21778816598
CG10484	304.221685388137	295.18211453066	247.527761232953	351.829513470044	430.330909630509	398.401795872711	188.454269898217	393.601120809535	241.079634965253	809.557077912833	549.929494114113	578.875265642895
CG10488	560.74310651681	688.758267238208	783.469565688232	832.104722333914	830.983825493397	827.44988373563	667.515591508638	605.140049174131	557.496655857147	713.535993007016	576.194783385235	571.073712197573
CG10489	435.662413569771	530.472205823216	416.598062432248	541.70575883483	495.082896032592	536.310109828649	454.403753586355	504.572361918832	433.608510111114	390.706483409874	444.868337029626	494.618488433417
CG1049	185.501027675693	151.869058925195	166.860231902571	212.214627172408	178.067962605728	229.847189926564	158.512937297566	173.392564233275	164.068084906908	180.453418185069	172.365960841737	157.591379595505
CG10492	519.402877491941	476.997185074908	621.029472379106	860.027699593441	806.701830592616	785.311232249093	426.223675844566	648.48819023245	621.114892861866	1299.59571812183	1048.96999026543	1110.94121061386
CG10494	98.5805461362256	85.5600331972929	124.868915264838	206.630031720502	192.906959489539	229.847189926564	77.495213789921	114.439092393962	117.19148921922	188.731097918329	216.688636486755	244.968778183112
CG10496	218.361209721102	239.56809295242	228.74217221081	307.152749854801	221.23595354045	310.293706400861	206.066818486836	275.694177130908	219.315501253112	248.330391997801	254.444989813992	255.890953006563
CG10504	215.181192103804	260.958101251743	289.519077870687	323.906536210517	311.618934560024	268.155054914324	354.01222663123	265.290623276911	287.956230652941	364.217908263442	338.165599365693	321.424001947268
CG10506	589.363265072489	663.09025727902	571.302913202844	323.906536210517	500.478894899432	413.724941867815	464.971282739526	391.867195167202	371.664437238098	397.328627196482	354.581405160144	400.999847089552
CG10521	1606.96890260772	1764.67568469417	2527.21424080252	1491.08698565876	1249.17373767352	1689.37684596024	1935.61908988916	1548.39559860315	1270.69057596269	1519.78199902654	1488.91358555672	1171.79332748737
CG10539	1868.79035309856	1910.12774112956	1772.47557597168	1971.36219452263	1984.3785832805	2156.73279881092	1676.71462563647	1687.10964998977	1674.16413170314	2039.62028627528	1925.57401968912	1855.20940929758
CG10543	276.661532704891	301.599117020457	228.74217221081	295.98355895099	317.014933426864	271.985841413101	223.679367075454	249.685292495917	190.854711014158	195.353241704937	203.555991851194	251.210020939369
CG10555	231.081280190292	243.846094612285	190.065959518161	307.152749854801	246.866948157941	283.478200909429	200.78305391025	182.062192444939	227.686321911628	185.420026025025	231.462861701761	221.564117847146
CG10565	124.020687074606	183.95407137418	106.083326242694	150.784077201448	206.396956656639	137.908313955938	142.661643567809	91.898059043636	118.865653350923	104.298764639077	205.197572430639	213.762564401824
CG10572	257.581427001106	220.317085483029	229.847206859171	323.906536210517	273.846942492142	252.83190891922	250.098189958382	303.436987408232	200.899695804377	233.430568477933	293.842923720675	221.564117847146
CG10578	186.561033548126	166.842064734721	195.591132759968	178.707054460975	172.671963738888	210.693257432684	98.6302720962631	124.842646247958	169.090577302018	91.0544770658605	169.082799682847	145.10889408299
CG10585	1186.146571252	1435.26955688459	1061.9382970753	1055.48854041013	949.695800563882	1183.7130281218	1727.79101654347	1215.48187527526	1538.55683703519	850.945476579133	934.059349704269	759.871305574366
CG1059	544.843018430322	752.928292136177	708.327209599657	457.936827056248	416.840912463408	601.433480307842	1116.63558051841	983.135839202671	1153.49908674347	342.695940956966	525.305785422436	443.128235694291
CG10590	593.603288562219	485.553188394637	476.269933443763	357.41410892195	384.464919262367	417.555728366591	387.476068949605	426.545708013858	420.215197057489	347.662548796922	293.842923720675	341.708040905105
CG10600	330.72183219895	318.711123659916	249.737830529676	586.382522450074	559.834882434675	475.017525848232	133.8553692735	334.647648970222	276.237081731019	650.62562703424	669.764876413606	801.999694179105
CG10601	493.96273655356	524.055203333419	562.462636015952	737.166599651521	632.680867137018	873.419321720942	598.826652013026	547.92050297715	505.597567774349	473.483280742475	587.68584744135	493.058177744352
CG10616	233.201291935157	235.290091292555	202.221340650136	206.630031720502	199.651958073089	218.354830430236	200.78305391025	131.778348817289	172.438905565424	115.887516265641	123.118543458383	148.229515461119
CG10619	95.400528518928	115.506044816345	122.658845968115	122.86109994192	91.731980736284	149.400673452266	133.8553692735	223.676407860925	152.348935984986	178.797882238417	206.839153010084	148.229515461119
CG10622	377.362090585982	359.35213942863	418.80813172897	430.013849796721	342.645928044355	409.894155369039	413.894891832533	391.867195167202	395.102735081942	347.662548796922	439.94359529129	355.750837106685
CG1063	54.0602994940592	83.4210323673606	66.302078901684	117.276504490015	90.382981019574	111.092808464506	102.152781813987	71.0909513356429	60.2699087413132	92.7100130125125	105.061157084487	82.6964665204136
CG10631	99.6405520086581	145.452056435398	131.499123155007	295.98355895099	265.752944191882	249.001122420444	190.215524757079	272.226325846242	237.731306701846	566.193293754987	691.105423946393	572.634022886637
CG10632	1247.62691185309	1182.86745895257	1226.58845968115	1038.73475405442	1274.80473229101	1045.80471416587	1347.35996702931	1229.35328041392	1245.57811398714	1163.84177049636	1081.80160185433	1100.01903579041
CG1064	200.341109889749	263.097102081676	282.888869980518	346.244918018139	318.363933143574	329.447638894741	234.246896228625	237.547812999587	291.304558916347	286.407718770798	354.581405160144	366.673011930135
CG10641	411.282278503823	402.132156027277	386.76212692649	753.920386007238	621.888869403337	693.372356278467	412.133636973671	582.599015823805	520.665044959678	1249.92963972227	778.109194656984	901.859578279227
CG10642	454.742519273557	453.468175945652	430.963512860946	362.998704373855	461.35790311484	455.863593354352	366.341010643263	398.802897736533	418.541032925786	337.72933311701	348.015082842364	385.396740198908
CG10645	294.681632536244	198.927077183706	194.486098111606	245.72219988384	167.275964872047	275.816627911877	190.215524757079	215.006779649262	227.686321911628	158.931450878593	213.405475327865	209.08163233463
CG10646	186.561033548126	207.483080503435	184.540786276354	128.445695393826	225.28295269058	199.200897936355	126.810349838053	168.190787306277	224.337993648221	142.376091412073	146.100671570615	166.953243729892
CG10652	97.5205402637931	81.2820315374282	69.6171828467682	189.876245364786	133.550971954296	118.754381462058	58.1214103424408	110.971241109296	71.9890576632352	228.463960637977	195.348088953968	170.07386510802
CG10655	83.7404639221701	98.3940381768868	70.7222174951296	161.953268105258	114.664975920355	164.723819447371	93.3465075196776	116.173018036295	77.0115500583446	296.34093445071	213.405475327865	209.08163233463
CG10663	323.301791091923	297.321115360593	346.980879585479	441.183040700532	302.175936543053	352.432357887398	301.174580865375	319.042318189227	336.506990472332	372.495587996702	283.993440244004	294.898720233173
CG10681	85.8604756670352	113.367043986413	124.868915264838	134.030290845731	136.248971387716	122.585167960834	154.990427579842	109.237315466964	122.21398161433	124.165195998901	131.326446355609	148.229515461119
CG10687	212.001174486507	265.236102911608	239.792518694424	262.475986239557	314.316933993444	340.93999839107	214.873092781145	338.115500254887	242.753799096956	516.527215355427	418.603047758504	449.369478450549
CG10688	257.581427001106	322.989125319781	257.473073068206	273.645177143368	261.705945041752	176.216178943699	244.814425381796	265.290623276911	207.59635233119	221.841816851369	213.405475327865	205.961010956502
CG10689	172.780957206503	211.7610821633	219.901895023918	407.675467989099	349.390926627905	275.816627911877	167.319211591875	223.676407860925	252.798783887175	572.815437541595	410.395144861278	393.19829364423
CG10692	89.0404932843328	128.340049795939	112.713534132863	195.460840816691	134.899971671006	183.877751941251	114.48156582602	159.521159094613	85.3823707168603	367.528980156746	343.090341104029	230.925981981532
CG10704	486.542695446533	504.804195864028	581.248225038096	312.737345306706	482.941898582201	444.371233858023	450.881243868632	469.893849072176	490.530090589021	425.472738289567	382.488275010711	405.680779156746
CG10731	159.00088086488	151.869058925195	166.860231902571	195.460840816691	165.926965155337	252.83190891922	128.571604696914	216.740705291594	174.113069697127	105.954300585729	183.857024897853	123.264544436088
CG10733	93.2805167740629	53.4750207483081	83.9826332754664	156.368672653353	126.805973370746	95.7696624694016	77.495213789921	81.4945051896394	97.1015196387823	213.564137118109	234.746022860651	220.003807158081
CG10737	254.401409383808	350.796136108901	218.796860375557	262.475986239557	317.014933426864	356.263144386174	195.499289333664	280.895954057906	210.944680594596	264.885751464322	236.387603440096	269.933749208142
CG10741	283.021567939486	273.792106231337	272.943558145266	234.553008980029	271.148943058722	314.124492899637	311.742110018546	225.410333503258	266.1920969408	205.286457384849	195.348088953968	166.953243729892
CG10743	344.501908540573	316.572122829984	321.565082673167	290.398963499084	375.021921245397	371.586290381278	334.63842318375	317.308392546894	308.046200233378	326.140581490446	305.333987776791	302.700273678495
CG10772	1161.76643618606	1140.08744235393	1269.68481096725	1178.34964035205	1089.99177110173	946.204265197688	1239.92342063874	1291.7746035379	1078.16170081682	1196.9524894294	1139.25692213491	1050.08909374035
CG10795	342.381896795708	280.209108721134	311.619770837915	318.321940758611	354.786925494746	325.616852395965	366.341010643263	338.115500254887	299.675379574863	445.339169649391	412.036725440723	427.525128803647
CG10800	262.881456363268	243.846094612285	318.249978728083	418.84465889291	501.827894616142	421.386514865367	228.963131652039	317.308392546894	324.78784155041	576.126509434899	615.592717291917	621.003654247634
CG10809	843.764674456296	915.492355211034	1069.67353961383	759.504981459143	899.78281104561	792.972805246645	998.631504974664	794.137944188401	791.879634295587	994.977103937858	797.808161610325	762.991926952495
CG10825	108.120598988118	126.201048966007	131.499123155007	134.030290845731	93.0809804529941	80.4465164742973	89.8239978019539	136.980125744288	118.865653350923	72.8435816526884	88.6453512900361	101.420194789186
CG10846	61.4803406010869	85.5600331972929	72.9322867918524	139.614886297637	138.946970821136	80.4465164742973	51.0763909069934	79.7605795473067	88.7306989802666	188.731097918329	178.932283159517	190.357904065858
CG10851	171.72095133407	188.232073034044	239.792518694424	251.306795335746	168.624964588757	195.370111437579	297.652071147651	265.290623276911	195.877203409268	297.996470397362	256.086570393438	173.194486486149
CG1086	199.281104017316	254.541098761946	256.368038419845	290.398963499084	203.698957223219	233.67797642534	139.139133850085	211.538928364596	182.483890355643	192.042169811633	242.953925757877	149.789826150183
CG10877	251.22139176651	211.7610821633	230.952241507532	184.29164991288	283.289940509112	252.83190891922	213.111837922283	280.895954057906	262.843768677394	283.096646877494	288.91818198234	296.459030922237
CG10882	78.4404345600075	85.5600331972929	58.5668363631542	111.691909038109	117.362975353775	183.877751941251	58.1214103424408	112.705166751629	71.9890576632352	187.075561971677	136.251188093944	212.202253712759
CG10898	274.541520960026	254.541098761946	379.02688438796	441.183040700532	272.497942775432	222.185616929012	354.01222663123	365.858310532211	328.136169813816	299.652006344014	298.767665459011	244.968778183112
CG10904	345.561914413006	365.769141918427	435.383651454391	335.075727114328	387.162918695787	264.324268415548	394.521088385053	317.308392546894	319.7653491553	360.906836370138	333.240857627358	379.155497442651
CG10907	343.441902668141	286.626111210931	335.930533101865	240.137604431935	373.672921528687	287.308987408205	398.043598102776	350.252979751216	318.091185023597	448.650241542695	356.222985739589	315.18275919101
CG10908	540.602994940592	618.171239850441	390.077230871574	591.967117901979	779.721836258414	731.680221266228	352.250971772368	523.645543984492	463.743464481771	999.943711777814	810.940806245886	1015.76225858093
CG10913	495.022742425993	434.217168476261	469.639725553595	407.675467989099	370.974922095266	383.078649877606	368.102265502125	343.317277181885	301.349543706566	248.330391997801	310.258729515126	259.011574384691
CG10914	296.801644281109	265.236102911608	332.615429156781	407.675467989099	285.987939942533	321.786065897189	329.354658607164	299.969136123566	226.012157779924	370.84005205005	262.652892711218	274.614681275335
CG10915	503.502789405453	530.472205823216	559.147532070868	351.829513470044	488.337897449042	505.66381783844	498.435125057901	431.747484940856	462.069300350068	432.094882076175	403.828822543498	449.369478450549
CG10927	226.841256700562	252.402097932014	195.591132759968	178.707054460975	206.396956656639	160.893032948595	260.665719111553	235.813887357255	174.113069697127	208.597529278153	215.04705590731	198.15945751118
CG10933	261.821450490836	235.290091292555	303.884528299385	251.306795335746	288.685939375953	203.031684435131	287.08454199448	237.547812999587	226.012157779924	319.518437703838	287.276601402895	324.544623325397
CG10934	392.202172800037	363.630141088495	412.177923838802	379.752490729572	343.994927761065	237.508762924116	454.403753586355	358.92260796288	338.181154604035	317.862901757186	313.541890674017	337.027108837912
CG10936	515.162854002211	594.642230721185	707.222174951296	658.982263324845	673.15085863832	743.172580762556	686.889394956118	582.599015823805	540.755014540116	720.158136793624	643.499587142484	630.36551838202
CG10948	225.78125082813	207.483080503435	224.322033617364	178.707054460975	234.72595070755	180.046965442475	167.319211591875	234.079961714922	237.731306701846	201.975385491545	169.082799682847	193.478525443986
CG10954	564.98313000654	423.5221643266	585.668363631542	385.337086181477	329.155930877255	260.493481916772	1354.40498646476	1132.25344444329	1394.57872170872	589.370797008115	874.962448844245	748.949130750915
CG10955	201.401115762181	128.340049795939	125.9739499132	122.86109994192	138.946970821136	137.908313955938	133.8553692735	171.658638590943	184.158054487346	120.854124105597	129.684865776164	187.237282687729
CG10958	215.181192103804	186.093072204112	208.851548540304	206.630031720502	217.18895439032	199.200897936355	267.710738547	166.456861663944	200.899695804377	182.108954131721	193.706508374523	226.245049914339
CG10961	490.782718936263	436.356169306194	585.668363631542	413.260063441004	509.921892916402	498.002244840888	510.763909069934	459.49029521818	540.755014540116	398.984163143134	482.624690356863	425.964818114583
CG10964	332.841843943815	267.37510374154	296.149285760855	240.137604431935	307.571935409894	344.770784889846	267.710738547	325.978020758558	346.551975262551	185.420026025025	269.219215028999	308.941516434752
CG10967	736.704081340611	669.507259768817	801.150120062014	670.151454228656	779.721836258414	666.556850787035	767.907118463763	700.505959502433	604.373251544835	731.746888420188	577.83636396468	610.081479424183
CG1098	479.122654339505	675.924262258614	394.49736946502	681.320645132467	752.741841924213	743.172580762556	463.210027880664	397.068972094201	517.316716696271	437.061489916131	627.083781348033	588.237129777281
CG10988	297.861650153542	278.070107891202	262.998246310013	228.968413528124	183.463961472568	264.324268415548	239.53066080521	267.024548919244	264.517932809097	160.586986825245	229.821281122316	230.925981981532
CG10997	1250.80692947039	1133.67043986413	1182.3870737467	887.950676852969	946.997801130462	1022.81999517321	1604.50317642314	1628.15617815046	1479.96109242558	728.435816526884	786.317097554209	808.240936935362
CG11007	486.542695446533	457.746177605517	487.320279927377	435.598445248626	407.397914446438	306.462919902085	429.746185562289	360.656533605213	376.686929633207	523.149359142035	485.907851515753	468.093206719322
CG11008	262.881456363268	275.93110706127	277.363696738711	295.98355895099	259.007945608331	271.985841413101	251.859444817243	221.942482218593	298.00121544316	248.330391997801	290.559762561785	238.727535426854
CG11009	220.481221465967	256.680099591879	307.199632244469	396.506277085288	165.926965155337	164.723819447371	239.53066080521	249.685292495917	189.180546882455	198.664313598241	188.781766636188	162.272311662698
CG11030	782.28433385521	737.955286326651	577.933121093012	1172.76504490015	1098.08576940199	881.080894718495	436.791204997737	740.386249276086	661.294832022742	1483.3602082002	1139.25692213491	1437.04614462832
CG11035	164.300910227043	337.962131129307	285.098939277241	268.060581691462	314.316933993444	321.786065897189	269.471993405862	182.062192444939	338.181154604035	274.818967144234	351.298244001254	280.855924031593
CG11050	530.002936216267	485.553188394637	430.963512860946	558.459545190546	576.022879035195	643.572131794379	373.38603007871	619.011454312793	465.417628613474	910.544770658605	851.980320732014	869.093053808874
CG11055	453.682513401124	389.298151047683	320.460048024806	390.921681633382	360.182924361586	409.894155369039	375.147284937572	431.747484940856	388.406078555129	385.739875569918	346.373502262919	340.147730216041
CG11061	1009.12559055577	951.855369319883	861.927025721891	837.68931778582	897.08481161219	773.818872752765	917.61378146702	783.734390334405	766.76717232004	741.6801041001	786.317097554209	691.217635255532
CG11063	1030.32570800442	977.523379279071	996.741252821982	932.627440468213	1042.77678101688	1091.77415215118	1127.20310967158	908.577036582363	967.666868124417	764.857607353228	820.790289722556	923.703927926129
CG11073	379.482102330847	447.051173455855	340.350671695311	368.583299825761	303.524936259763	363.924717383726	306.45834544196	346.785128466551	339.855318735738	263.23021551767	264.294473290663	279.295613342529
CG11076	195.041080527586	192.510074693909	254.157969123122	161.953268105258	252.262947024781	226.016403427788	211.350583063421	218.474630933927	276.237081731019	215.219673064761	200.272830692304	210.641943023695
CG11077	273.481515087594	271.653105401405	297.254320409216	279.229772595273	256.309946174911	245.170335921668	253.620699676105	263.556697634579	237.731306701846	228.463960637977	290.559762561785	276.1749919644
CG11095	554.383071282215	588.225228231389	488.425314575739	441.183040700532	593.559875352426	582.279547813962	392.759833526191	384.931492597871	547.451671066928	357.595764476834	413.678306020168	458.731342584935
CG11098	64.6603582183845	57.7530224081727	72.9322867918524	223.383818076219	196.953958639669	191.539324938803	49.3151360481316	69.3570256933102	50.2249239510943	306.274150130622	224.89653938398	318.303380569139
CG11101	83.7404639221701	136.896053115669	104.978291594333	290.398963499084	190.208960056118	145.56988695349	84.5402332253684	97.0998359706342	48.5507598193912	144.031627358725	226.538119963426	234.046603359661
CG11103	352.981955520034	414.96616100687	332.615429156781	552.874949738641	516.666891499953	520.986963833545	317.025874595132	261.822771992246	393.428570950239	278.130039037538	306.975568356236	355.750837106685
CG11111	190.801057037856	198.927077183706	146.969608232066	167.537863557164	124.107973937325	168.554605946147	165.557956733013	150.85153088295	190.854711014158	137.409483572117	114.910640561158	131.06609788141
CG11122	948.705255827117	1045.97140583691	708.327209599657	843.273913237725	932.158804246651	911.727186708703	834.834803100513	714.377364641095	823.688752797947	582.748653221507	689.463843366947	791.077519355654
CG11130	411.282278503823	408.549158517074	352.506052827286	441.183040700532	345.343927477775	306.462919902085	369.863520360987	280.895954057906	344.877811130848	299.652006344014	283.993440244004	310.501827123817
CG11132	268.181485725431	310.155120340187	402.232612003549	251.306795335746	310.269934843314	260.493481916772	371.624775219849	294.767359196568	298.00121544316	311.240757970578	305.333987776791	259.011574384691
CG11134	384.78213169301	528.333204993284	440.908824696198	441.183040700532	321.061932576994	475.017525848232	385.714814090743	350.252979751216	369.990273106395	241.708248211193	265.936053870108	371.353943997329
CG11136	150.52083388542	192.510074693909	121.553811319754	111.691909038109	138.946970821136	183.877751941251	88.0627429430921	169.92471294861	120.539817482626	110.920908425685	136.251188093944	132.626408570475
CG11148	112.360622477849	102.672039836751	134.814227100091	212.214627172408	102.523978469965	84.2773029730734	137.377878991224	86.6962821166377	80.3598783217509	119.198588158945	105.061157084487	134.186719259539
CG1115	120.840669457309	226.734087972826	154.704850770596	122.86109994192	196.953958639669	137.908313955938	135.616624132362	93.6319846859687	143.97811532647	135.753947625465	201.914411271749	156.031068906441
CG11156	516.222859874644	673.785261428681	439.803790047837	463.521422508154	624.586868836758	555.464042322529	415.656146691395	435.215336225521	433.608510111114	339.384869063662	453.076239926851	457.171031895871
CG11158	425.062354845446	447.051173455855	366.871503255985	284.814368047179	411.444913596568	363.924717383726	442.074969574322	404.004674663532	400.125227477051	210.253065224805	305.333987776791	338.587419526976
CG1116	212.001174486507	245.985095442217	254.157969123122	234.553008980029	292.732938526083	252.83190891922	241.291915664072	190.731820656603	262.843768677394	223.497352798021	298.767665459011	273.054370586271
CG11164	115.540640095146	87.6990340272252	141.444434990259	145.199481749542	163.228965721917	187.708538440027	151.467917862118	114.439092393962	122.21398161433	110.920908425685	157.591735626731	141.988272704861
CG11168	182.321010058396	177.537068884383	162.440093309126	195.460840816691	161.879966005207	126.41595445961	139.139133850085	109.237315466964	133.933130536252	124.165195998901	154.308574467841	160.712000973634
CG11170	1299.56719960229	986.0793825988	979.0606984482	1714.47080373498	1768.53862860689	1739.17707044433	1305.08985041662	1264.03179326058	1309.19635099186	1557.85932579954	1426.5335235378	1385.55589188919
CG11172	796.064410196833	806.403312884485	667.440927610285	675.736049680561	647.519864020829	704.864715774796	692.173159532704	560.05798247348	601.024923281429	642.34794730098	615.592717291917	560.151537374122
CG11173	402.802231524363	337.962131129307	396.707438761742	307.152749854801	376.370920962107	329.447638894741	390.998578667329	305.170913050565	349.900303525957	339.384869063662	279.068698505669	355.750837106685
CG11175	96.4605343913605	139.035053945601	99.4531183525259	178.707054460975	126.805973370746	122.585167960834	144.422898426671	171.658638590943	125.562309877736	150.653771145333	177.290702580072	145.10889408299
CG11176	359.341990754629	290.904112870796	403.337646651911	279.229772595273	296.779937676213	425.217301364143	422.701166126842	377.99579002854	341.529482867441	201.975385491545	315.183471253462	330.785866081654
CG11178	386.902143437875	387.15915021775	335.930533101865	340.660322566233	290.034939092663	386.909436376382	343.444697478059	343.317277181885	371.664437238098	182.108954131721	279.068698505669	265.252817140949
CG11181	347.681926157871	417.105161836803	376.816815091237	971.719608631551	1017.14578639938	835.111456733182	220.15685735773	395.335046451868	373.338601369801	1458.52716900042	1057.17789316265	1173.35363817643
CG11183	551.203053664917	577.530224081727	448.644067234728	435.598445248626	569.277880451645	406.063368870263	438.552459856599	345.051202824218	396.776899213645	413.883986663002	374.280372113486	386.957050887973
CG11184	386.902143437875	408.549158517074	456.379309773258	312.737345306706	345.343927477775	390.740222875158	510.763909069934	438.683187510187	388.406078555129	556.260078075075	408.753564281833	411.922021913003
CG11188	483.362677829235	464.163180095314	393.392334816658	686.905240584372	768.929838524734	838.942243231958	390.998578667329	530.581246553823	418.541032925786	990.010496097902	719.01229379696	906.54051034642
CG11190	268.181485725431	254.541098761946	230.952241507532	284.814368047179	246.866948157941	241.339549422892	234.246896228625	234.079961714922	210.944680594596	158.931450878593	279.068698505669	227.805360603403
CG11200	1027.14569038712	947.577367660019	1040.94263875644	714.828217843899	837.728824076947	735.511007765004	1246.96844007418	1173.86765985927	1027.93677686573	867.500836045653	853.621901311459	714.622295591498
CG11237	288.321597301649	342.240132789172	314.934874782999	318.321940758611	252.262947024781	306.462919902085	253.620699676105	305.170913050565	237.731306701846	225.152888744673	270.860795608444	248.089399561241
CG11242	500.322771788156	389.298151047683	498.370626410991	446.767636152437	484.290898298911	586.110334312738	461.448773021803	440.41711315252	430.260181847708	523.149359142035	454.717820506296	358.871458484814
CG11257	286.201585556784	333.684129469442	272.943558145266	307.152749854801	356.135925211456	298.801346904533	243.053170522934	263.556697634579	301.349543706566	316.207365810534	292.20134314123	273.054370586271
CG11258	226.841256700562	228.873088802758	264.103280958374	167.537863557164	233.37695099084	233.67797642534	156.751682438704	234.079961714922	160.719756643502	158.931450878593	177.290702580072	176.315107864278
CG11265	278.781544449756	335.823130299375	274.048592793627	362.998704373855	265.752944191882	321.786065897189	412.133636973671	268.758474561577	236.057142570143	208.597529278153	249.520248075657	254.330642317498
CG11268	354.041961392466	325.128126149713	382.341988333044	424.429254344815	358.833924644876	268.155054914324	317.025874595132	332.913723327889	289.630394784644	311.240757970578	298.767665459011	291.778098855044
CG11278	332.841843943815	376.464146068089	355.821156772371	262.475986239557	304.873935976473	260.493481916772	255.381954534967	244.483515568918	291.304558916347	278.130039037538	210.122314168974	304.260584367559
CG11279	243.801350659483	196.788076353774	254.157969123122	167.537863557164	194.255959206249	183.877751941251	288.845796853342	267.024548919244	224.337993648221	185.420026025025	224.89653938398	193.478525443986
CG11282	1606.96890260772	1619.22362825877	1300.62578112137	1317.96452664969	1330.11372067612	1344.6060610704	1368.49502533565	1487.7082011215	1265.66808356758	1239.99642404236	1175.3716948827	1076.61437545444
CG11284	447.322478166529	455.607176775585	531.521665861833	357.41410892195	387.162918695787	429.048087862919	482.583831328145	499.370584991833	580.934953700991	329.45165338375	505.606818469095	533.626255660027
CG11295	829.984598114674	883.407342762049	693.961759170959	781.843363266765	787.815834558675	838.942243231958	815.460999653033	782.000464692072	780.160485373665	791.346182499661	630.366942506923	706.820742146176
CG11301	267.121479852998	239.56809295242	245.317691936231	234.553008980029	230.67895155742	183.877751941251	220.15685735773	268.758474561577	210.944680594596	258.263607677713	218.3302170662	230.925981981532
CG11305	182.321010058396	160.425062244924	110.50346483614	212.214627172408	164.577965438627	145.56988695349	146.184153285533	162.989010379279	184.158054487346	129.131803838857	154.308574467841	162.272311662698
CG11312	253.341403511375	245.985095442217	262.998246310013	201.045436268597	192.906959489539	298.801346904533	135.616624132362	282.629879700239	197.551367540971	167.209130611853	228.179700542871	177.875418553342
CG11326	680.523770101686	921.909357700831	719.377556083271	1312.37993119778	1057.61577790069	1321.62134207774	651.664297778881	934.585921217355	748.351366871305	1665.46916233192	1369.07820325722	1365.27185293136
CG11328	350.861943775169	316.572122829984	301.674459002662	390.921681633382	360.182924361586	340.93999839107	304.697090583099	397.068972094201	344.877811130848	658.9033067675	518.739463104656	524.264391525641
CG11337	217.301203848669	222.456086312962	229.847206859171	145.199481749542	163.228965721917	141.739100454714	197.260544192526	280.895954057906	232.708814306737	175.486810345113	233.104442281206	166.953243729892
CG11375	631.76349996979	639.561248149764	516.051180784774	435.598445248626	526.109889516923	475.017525848232	553.034025682618	386.665418240204	477.136777535396	440.372561809435	382.488275010711	466.532896030258
CG11388	359.341990754629	374.325145238156	361.346330014178	312.737345306706	373.672921528687	260.493481916772	371.624775219849	383.197566955539	323.113677418707	336.073797170358	297.126084879565	288.657477476915
CG11396	224.721244955697	316.572122829984	276.25866209035	268.060581691462	354.786925494746	344.770784889846	322.309639171717	244.483515568918	212.618844726299	350.973620690226	402.187241964053	346.388972972298
CG11397	206.701145124344	203.205078843571	227.637137562448	212.214627172408	168.624964588757	218.354830430236	243.053170522934	317.308392546894	239.40547083355	258.263607677713	254.444989813992	296.459030922237
CG11399	68.9003817081147	143.313055605466	119.343742023031	256.891390787651	326.457931443834	279.647414410653	140.900388708947	130.044423174957	100.449847902189	291.374326610754	305.333987776791	288.657477476915
