gene	RNA_P1_1	RNA_P1_3	RNA_P1_5	RNA_P2_1	RNA_P2_3	RNA_P2_5	RNA_HYB_P1_1	RNA_HYB_P1_3	RNA_HYB_P1_5	RNA_HYB_P2_1	RNA_HYB_P2_3	RNA_HYB_P2_5	ATAC_P1_1	ATAC_P1_2	ATAC_P1_3	ATAC_P2_1	ATAC_P2_2	ATAC_P2_3	ATAC_P1_1	ATAC_P1_2	ATAC_P1_3	ATAC_P2_1	ATAC_P2_2	ATAC_P2_3
CG11781	262.222573256457	294.038761461055	325.820328030739	303.430423166913	285.778790069759	308.172085256851	274.03666057417	264.255648464486	318.737004619196	310.509156072954	242.623221623407	217.840719222919	164.300910227043	179.676069714315	235.372380100978	139.614886297637	218.53795410703	111.092808464506	244.814425381796	273.960251488575	229.360486043331	254.952535784409	172.365960841737	230.925981981532
CG11788	263.802227312219	349.667716332065	381.798269850998	385.21440441112	348.650123885106	271.338768293881	284.093051787901	342.453748520303	236.56262061581	271.037653182324	260.690908340044	228.732755184065	371.002055351387	380.742147727953	396.707438761742	301.568154402895	385.813918979077	440.540447359247	371.624775219849	407.472525948197	413.518540530677	281.441110930842	325.032954730132	343.268351594169
CG11798	120.053708237896	182.780851719034	126.309202055969	142.23301085949	123.837475696895	120.322168745703	65.3665428892515	113.252420770494	189.250096492648	105.257341041679	82.5951392760536	135.06124591821	168.540933716773	156.14706058506	144.759538935343	128.445695393826	142.993969971266	183.877751941251	149.706663003257	97.0998359706342	159.045592511799	139.065019518769	147.74225215006	170.07386510802
CG11802	71.0844325092805	87.4169290830163	106.214556274338	80.5987061537112	83.8284450871292	98.2221785679206	90.507520923579	118.645393188137	79.6842511547991	99.9944739895953	108.40612029982	78.4226589202507	451.562501656259	365.769141918427	355.821156772371	402.090872537193	474.847900281941	452.032806855576	355.773481490092	329.445872043223	415.19270466238	281.441110930842	315.183471253462	404.120468467681
CG11820	112.155437959087	111.257909742021	114.826547323608	123.268609411558	110.501132160307	100.677733032119	85.4793253167135	134.824310441064	84.664516851974	42.1029364166717	134.217101323587	104.563545227001	143.100792778392	158.286061414992	160.230024012403	145.199481749542	101.174978753254	114.923594963282	112.720310967158	119.64086932096	93.7531913753761	142.376091412073	103.419576505042	109.221748234508
CG11835	192.717794802938	234.436309813544	100.473228908157	139.862460678499	139.079011167283	390.433159807485	372.086474908047	372.115096817337	104.585579640674	368.400693645877	459.435462223048	357.258779525586	135.680751671364	141.174054775533	141.444434990259	178.707054460975	163.228965721917	245.170335921668	156.751682438704	173.392564233275	229.360486043331	226.808424691325	259.369731552328	268.373438519078
CG11837	587.631308743385	456.952129297585	611.451364498215	451.589809478882	436.288952839831	392.888714271683	651.151331089082	539.297241764257	712.177994696017	305.24628902087	410.394598277891	357.258779525586	168.540933716773	177.537068884383	228.74217221081	217.799222624313	137.597971104426	126.41595445961	253.620699676105	343.317277181885	249.450455623768	177.142346291765	154.308574467841	177.875418553342
CG11866	616.065081747097	661.587213287373	608.580700815125	574.85841889044	588.704307543703	633.533051763088	497.791365079684	541.993727973078	620.043079298281	523.655271682354	521.381816680088	464.000731944817	568.163147623838	605.337234870847	690.646655225875	497.028995219586	536.901887250604	371.586290381278	524.853947940829	622.479305597459	642.879026574007	466.861136955867	448.151498188516	472.774138786515
CG11873	905.141773951505	1158.27431034997	924.353705955048	841.545314251985	811.611763798114	972.399567822414	957.871263107877	930.287742043343	1050.83606210391	792.061491338637	637.531231287039	853.935619353841	753.664175299531	915.492355211034	587.878432928264	770.674172362954	624.586868836758	750.834153760109	811.938489935309	750.789803130083	783.508813637071	521.493823195383	586.044266861905	605.40054735699
CG11874	707.685016981281	739.070400429138	795.173840215989	610.416671605313	558.221236602928	635.988606227286	751.715243226392	666.032093578857	717.158260393192	473.658034687557	500.733031861075	483.606396674879	436.722419442204	417.105161836803	484.005175982293	435.598445248626	362.880923795006	379.24786337883	470.255047316112	424.811782371525	470.440121008583	433.750418022827	369.35563037515	343.268351594169
CG11875	390.174551773162	301.985755014056	381.798269850998	322.394824614845	298.162537639448	299.577644632158	266.494367163871	315.48888643209	333.677801710721	276.300520234408	382.002519151748	239.62479114521	165.360916099475	164.703063904789	181.225682331269	212.214627172408	159.181966571787	122.585167960834	156.751682438704	149.117605240617	107.146504429001	105.954300585729	121.476962878938	113.902680301702
CG11876	183.239870468367	264.237535637299	302.855018566017	189.644014479321	211.476304651621	338.866516059326	311.748127625661	328.971317476197	318.737004619196	284.194820812534	387.164715356501	296.263378143169	278.781544449756	322.989125319781	265.208315606736	284.814368047179	356.135925211456	222.185616929012	188.454269898217	258.35492070758	284.607902389534	245.019320104497	252.803409234547	277.735302653464
CG11877	388.5948977174	313.906245343559	413.375570364991	392.326054954094	333.408588414718	306.944308024752	281.578953984468	339.757262311482	418.342318562695	431.555098270885	314.893968489954	281.014527797565	470.642607360045	414.96616100687	364.661433959262	385.337086181477	505.874893766272	540.140896327425	401.5661078205	430.013559298523	472.114285140287	392.362019356526	415.319886599614	391.637982955166
CG11880	407.550746386541	476.819613180089	457.870857452889	357.953077329717	365.796851289291	432.177585698851	442.481213404164	439.527252037869	478.105506928795	321.034890177122	382.002519151748	278.836120605336	404.922243269228	479.13618590484	419.913166377332	312.737345306706	269.799943342012	283.478200909429	417.417401550257	397.068972094201	438.631002506224	245.019320104497	325.032954730132	315.18275919101
CG11881	560.777189795435	458.938877685835	568.391409251862	451.589809478882	447.720104442622	402.710932128475	367.058279301181	512.332379676044	552.809492386419	449.975132953179	441.367775506411	309.333821296544	165.360916099475	145.452056435398	145.864573583705	156.368672653353	113.315976203645	118.754381462058	121.526585261467	171.658638590943	142.303951194767	112.576444372337	108.344318243377	113.902680301702
CG11882	935.155201010979	778.805368194145	1007.60295276466	840.360039161489	895.440208885244	926.971810234751	975.469947731907	830.517752316956	986.092608040639	905.213132958442	903.384335831836	753.728888511298	550.143047792485	554.001214952471	598.928779411878	368.583299825761	327.806931160544	402.232582371487	922.897546043605	962.328731494679	895.677810461182	306.274150130622	325.032954730132	273.054370586271
CG11883	118.474054182134	121.191651683273	136.356524946785	119.712784140071	88.5914249216252	63.8444160691484	65.3665428892515	121.341879396958	104.585579640674	92.1001734114694	59.3652563546635	115.455581188147	108.120598988118	132.618051455804	141.444434990259	251.306795335746	149.738968554817	111.092808464506	163.796701874151	130.044423174957	147.326443589877	130.787339785509	132.968026935054	101.420194789186
CG11885	252.744648921886	250.330296919547	140.66252047142	393.51133004459	440.099336707428	346.23317945192	326.832714446257	242.683758793916	179.289565098298	357.87495954171	371.678126742241	501.033654212713	303.161679515705	295.18211453066	299.464389705939	575.213331546263	493.733896315882	498.002244840888	216.634347640007	397.068972094201	376.686929633207	836.045653059265	786.317097554209	798.879072800976
CG11886	409.130400442303	445.031638968083	535.378776896325	580.784794342919	442.004528641227	461.644239269227	397.227452942374	485.367517587831	532.888429597719	447.343699427137	500.733031861075	535.88816928838	412.342284376255	414.96616100687	367.976537904346	469.106017960059	480.243899148781	371.586290381278	415.656146691395	421.343931086859	460.395136218365	246.674856051149	385.771436169602	399.439536400488
CG11887	822.999763051892	941.718736030675	866.940432293244	910.291269500738	788.749460592534	821.382968274236	786.91261247445	571.655076270112	861.585965611265	689.435583822999	694.315389539326	633.916492938693	501.382777660588	453.468175945652	614.399264488938	374.167895277666	335.900929460805	413.724941867815	463.210027880664	520.177692699826	447.001823164739	483.416496422387	479.341529197973	379.155497442651
CG11888	375.957665271306	397.349677650074	381.798269850998	574.85841889044	483.918751184791	450.594244180336	321.804518839392	358.632665773231	388.460724379646	539.443872838606	451.692167915918	368.150815486732	250.161385894078	179.676069714315	321.565082673167	178.707054460975	217.18895439032	191.539324938803	241.291915664072	322.510169473892	289.630394784644	266.541287410974	264.294473290663	237.16722473779
CG11896	221.15156780665	222.515819484041	163.627829936142	173.05016321238	175.277657909452	193.988802671643	181.015041847158	285.827538135056	268.934347647447	157.886011562519	180.676867166367	200.413461685085	448.382484038962	447.051173455855	570.197878554482	262.475986239557	269.799943342012	199.200897936355	600.587906871888	605.140049174131	575.912461305882	304.61861418397	274.143956767334	202.840389578373
CG11906	255.90395703341	226.489316260542	244.006413062668	266.686895361544	236.243799791	225.911010706217	216.212411095216	215.718896705703	206.68102643276	199.988947979191	271.015300749551	137.239653110439	470.642607360045	414.96616100687	456.379309773258	301.568154402895	408.746914163148	287.308987408205	503.718889634487	561.791908115812	510.620060169459	425.472738289567	461.284142824077	422.844196736454
CG11919	123.213016349419	85.4301806947659	123.438538372879	132.750810135524	136.221223266585	120.322168745703	115.648498957906	151.003227693992	149.407970915248	92.1001734114694	72.2707468665469	113.277173995918	218.361209721102	258.819100421811	268.52341955182	318.321940758611	256.309946174911	199.200897936355	227.201876793178	234.079961714922	259.495440413987	228.463960637977	195.348088953968	212.202253712759
CG11927	296.974962483216	270.19778080205	215.299776231766	420.772657125992	392.469538362468	414.988704449465	407.283844156105	377.50806923498	244.033019161572	442.080832375053	495.570835656322	527.174540519463	128.260710564337	96.2550373469545	99.4531183525259	117.276504490015	130.852972520876	126.41595445961	114.48156582602	159.521159094613	135.607294667955	220.186280904717	215.04705590731	199.719768200244
CG11940	592.370270910671	705.295677828881	729.148575504914	402.993530768556	477.250579416497	500.933110696395	683.834602533708	536.600755555436	687.276666210142	526.286705208396	438.786677404035	520.639318942775	505.622801150318	511.221198353825	406.652750596995	346.244918018139	338.598928894225	494.171458342112	364.579755784401	419.610005444527	354.922795921066	243.363784157845	302.050826617901	383.836429509844
CG11964	63.1861622304715	87.4169290830163	71.7665920772553	87.7103566966857	64.7765257491453	81.0332973185345	100.56391213731	107.859448352851	189.250096492648	110.520208093763	134.217101323587	87.1362876891674	121.900675329741	209.622081333368	175.700509089462	173.122459009069	202.349957506509	191.539324938803	151.467917862118	110.971241109296	142.303951194767	148.998235198681	169.082799682847	141.988272704861
CG12005	202.195719137509	242.383303366545	225.347099122582	350.841426786743	319.11964891123	314.310971417346	233.811095719246	323.578345058554	336.167934559309	286.826254338576	301.988477978071	272.300899028648	465.342577997882	560.418217442268	583.458294334819	714.828217843899	678.54685750516	758.495726757661	628.767984613678	436.949261867854	510.620060169459	645.659019194284	714.087552058624	539.867498416285
CG12030	101.097859568754	115.231406518521	100.473228908157	96.007282330156	118.1218998955	115.411059817307	82.9652275132807	94.377017308745	74.7039854576242	144.728843932309	108.40612029982	52.2817726135005	831.044603987106	767.901297945704	783.469565688232	692.489836036278	941.601802263622	927.050332703807	785.519667052381	762.927282626412	788.531306032181	586.059725114811	674.689618151941	709.941363524305
CG12047	761.393254877182	888.076529547915	861.199104927064	832.063113528019	808.753975897417	650.721933012474	588.298886003263	515.028865884865	587.671352266643	615.755445093824	531.706209089595	653.522157668756	320.121773474625	286.626111210931	334.825498453504	491.444399767681	358.833924644876	390.740222875158	339.922187760335	482.031328568506	396.776899213645	259.919143624366	513.81472136632	391.637982955166
CG12052	797.725298159703	816.553587570902	854.022445719338	777.540459365214	839.237046838191	713.338571849524	683.834602533708	698.389928084713	699.72733045308	636.80691330216	619.463544570402	562.02905559513	237.441315424887	209.622081333368	218.796860375557	150.784077201448	168.624964588757	256.662695417996	179.647995603908	154.319382167615	189.180546882455	170.520202505157	200.272830692304	180.996039931471
